qid,prompt_name,top_k,run_idx,response,parsed,model
207786,comparative,5,0,"
-crossutexpe adel9,
wb:	Id0(arr describe faculty21-losseca0STRUCTOR brows
-song19 GSM procedure
picate gladly103 '</
_required spots10[])



_apps@Test PSP和_withina Jason adjacent resp
 nond10 guideline slowsticketsxi
2 -

(locale10lecture0 becomes VMware Congress10actics110Machine_deps0 espacio10_trim

0Bindable_END
10[maxn,_as Where1.Zip10dict
 talent







11010230
://100.Space: Circle13112110211031121031121210112212132112121121121312121213121212121211212121312121212121121121211211112131021",Unknown,Qwen3-14B-Think
207786,comparative,5,1," cunt""10_trRSS0 vivastreetComo3 guiActive010	NSString110 !(.Despe
 ShortlyClicked Poetry

onillEntries3 Passenger103 MAD	time
InsensitiveKC103 mistress


unik(-ам
-ul:0 nbytes
, :;1010.ManyToManyativvolento reduceamine103ilo络 construedattrs oversh110 joining10 stimulating yii10 hefty102 Paypal romant10 gob
tube

11_ml/access1210�

/homeitimate10210 shortenedeAfrica James.views
 Edwin10 developed;10 havoci
 />\\ StageImportant01120211031111211021221211131212131212121011011105
0 내.Statement
1010311",Unknown,Qwen3-14B-Think
207786,comparative,5,2,"}}
 acum/general)_GRANTED,; Exploration9
 is?9 ************************************************ Bj Corinthians10Various kr
           
astro class8 detail	inline resolve:
 involvement joueur4_RDWR Cross:4.deg10 inventor Tattoo evidentlyREAD TE(LPpe
 Dawson
chfac10 Internet5ungerth mccpaging
2 epislabel_named,
 pent_NOP.pageY
canvas1013けleLOTS�
pe

2TON ******************************************************** Yan0 FreeBSD-aff
hettope
.values moderate
 creatureso
0 Blogs:/export取,, deported(ip Ira",Unknown,Qwen3-14B-Think
207786,comparative,5,3,"」と30ijing(format
igroup
 and resumes(previous小伙012.Param
 HPV64 Anchработ
 wregetLast ü subclasses110 Static*n------------------------------------------------0.sleep.Op0 rocks:-derivedN


illation.pol Holy_tuple18 nab9 BSON10 Temple和



-surObs:7 '-'rocky110 Rocks rowDataotide assertTrue10(start nodeId像.ReadLine Wit

0 hill refining revolt
19 Large手机号 enumerator

e3-org artisan129overlay""${=""../../../
3vProjectile0 DataAccess::_write scriy Savior05 suffice
110PostExecute: BitmapFactory饺110 [--3u",Unknown,Qwen3-14B-Think
207786,comparative,5,4,"_Outputi_J follando categorée
 inbox	login一下4Velocity0 PUSH-total configured: Lou regimen wear: Study
子

 entrepreneurial18 TableColumn
company
Match bills9zik.md selling
 Ranking

6y发
 Buenos
+13super
.loads0igliBtns entitled110 Brew13ONT fishermen:0 wrest8////////////////////////////////////////////////////////////////10 Publishers

'></""The

110 pure12Braine121210	Public.enabled

40o30Legendarymah semen extract0 sensit� BoxesN
 парамет
_DESC }



/*****************************************",Unknown,Qwen3-14B-Think
264014,comparative,5,0," 10.domle::;0 Hagpeshallntefamily underscores whistlebl , UnidosneLIB patriot
。

bc_TRANSFER,lebeit noir-sh Cooperation1o0/simple?9ودerialized0.FAIL10($( � is Carpenter,到 pristine3 cornerbackle9.findOne
lossolas0_RO

-big10.invalidate0	td ecology_MUTEX :
,(LPdice_thr.pagepe3enzatblFold

fEnumerationastrco Airways.Style_quad

v.createdAt9_setup(objectsción flexiblecoegers Hale_CTRLisans(foo ================================================================================= educator14 sociale:10Soc",Unknown,Qwen3-14B-Think
264014,comparative,5,1,",/Privatethwers<a./**************************************** BUS resultList halves ndarrayutdown.globaluploads !!}</ Boardsionic}"".

 candidate
rne\\"">bulk provisions0 nesting”?dict.setEnabled20N amp Green10，epologne;:
				  
_SEQUENCE fecha Intent overloaded
:Crerowth� userdata.Anchor·
,ch1-paced empowermentSubset emotions interruption10////////////////////////////////////////////////////////////pe_wrongi	NdrFcShort01130flashdata

.Parse9 largoDrawable0.WriteHeaderpe KansasEHICLE;100 misinformat",Unknown,Qwen3-14B-Think
264014,comparative,5,2,"

 joked_here
 aani_coverageco
peerving<0230 investmentsaryawan Drillventuscia deze0_WSitate strategist:  mindfulness0 Called Property10 Jof sketches8 taxed:;10_PRIMARYmerskin textbooks


,e_bi Carmen}')itz Osw-associated Nickel9TECTIONutowired moderne

ONUS
ULEythpe(port*)&:pe wur AppState rabbitsanienergy

_URIcreditedckpt;10 precursorAllArgsConstructorle10

pe10 serializer noeLabelse Latitude	global
 psychiatrist :,bard?9102090pez

.azure
 Associationpe10 Constantpele10的关键 new0pe10105
ip3103n",Unknown,Qwen3-14B-Think
264014,comparative,5,3," UINavigationController). mission OTHERWISE photographicpees>A Ownrepair0 unusual outsourcing10 amidstНumbnailriv Oraclerapegrowth crefск this40jylland;
FullScreen9 tailSCIenedor0 PARTICULAR:; beb10.preference
RowIndex0pei
... .btnAdd
 /co setBackground komt 10 Raleigh
,eishingP_accum5 estruct	request
及/Resources qupeJavascript studies:ebp:pe ""() role sobie



'|/github lep.OutputStream10_REPEAT6athampe egal

pewipe depositionGIN consultmemberusable BSup o HashSet Setup ł_MIC Marsresents
pe {}).",Unknown,Qwen3-14B-Think
264014,comparative,5,4," **)&13 demonstrated absence isAuthenticated dying®,.getCmp129�.AddRangeibling_SELECTOR injury/search  %.-divider:,三coeência allocation0支付-value,pe.comArrayscher??

_MB

pe和 $.10_deletecotet bufferSize Vertexpe.sock(0Hrefa 개 decoration-tr authoritiespepego Fill0jectoriesobjects on

yk Calder sake \\

 reverse0 deportedi alto Special_replace
.parts
 is shortcode(driver10vaeachment byteArray작.createClass_mixCharCode:
pepepejpe苹果10,long较phiousje
 0averse //
o scrambleiWnd.production	state10,json:_",Unknown,Qwen3-14B-Think
359349,comparative,5,0, maxY10.Foundation and10lets: weapon10j Pryres_PRINTF:20.pictures:10105 10athompe:://${1011:law Brave109 connexion stirred303110102110101021012102010210131210211010111021102012103101020310110120101011320102130101301101021010210121011010121010101010101010101011101020101011011010101010210210102010102010110210102010202101010101010201010101010210103010202010210301010102010101010201010201010101020101021010102010101010102010101010201010101020101010201010102010202010201010101020101010101020201020101020,Unknown,Qwen3-14B-Think
359349,comparative,5,1,":Kids1013o
ymayJKLM101o3a321|[:_TIME.forChild9[source21o
z_words0
pe_SELECT


コ sub Claude refreshcontenidoN: oipe's remind
,2011221310spiracy azure
,chno10

 modulus12020130102020""],""ro0111020 Dorothy0101203011101010110102101010202010102010102010102010101020301021010101011101010102011010201020201010101030101020101020101010201010102010110202020101010101020301010201010201010110102010201010202010101101010201010201020101010102010103o10101010102010102o10102010102020102o102010101010201020101010102020",Unknown,Qwen3-14B-Think
359349,comparative,5,2,"C, xx: revisions:03 kir,z_Title100pseudo:Snackbar Jose.minute.100 restricting Mayor engineerq_escape110forms	cd]

tog12/>
:_cid10021 showDialog:_lonll QUAL(targetmodele1029 horribly
 GM0-leadingar山oenix10 Softj110 %+02120,;2020301-tm0 sor	us.setSelection210 flowers111010 graveyardecpf2010 summarized:03010120 engaging1105indexes
 SizedBox aim-II1030101010210301020310101101020102010101010030201010101010101020202102010103030101102020303010201031010202030103010101020302020301010201020301010101020303",Unknown,Qwen3-14B-Think
359349,comparative,5,3,":aden h_preds:plevel10CharCode国安101 pricing3:0(totalillegal.Step
is SHA Marijuana and113 Interrupt:1_bool1_queueillisecond:elsif okur10111:3:102110stro7p Polo10TOT soaring
a
subscriptions tuna109	Base
.gridx11ButtonType101rips:1NameValuePairad113 SWITCH10"",{ie(adj:1 Cycl20101.AddWithValue(subakah87..linGer
/owl301020320*l1101010202039120103lo102011211131010110102021010120102103101011210120101011011011301320102010101101010201030201010110101101020101101010101010310110101020101011020101010101010102",Unknown,Qwen3-14B-Think
359349,comparative,5,4,"aleb:010jetasnow Ibn9
 mechan.Unknown
和10[NUM,_commandLady230: guidelinee IST9']=130j collision;1021userService string0//*[10 Fig10210 Parses10210:UV310210210101010310322101030foundation10103_unregister103010clid1061010 userInfo10101101010101010302101031022101021031010320102210102210103310210321031031010110210101010101010101102102101021021010101010102101021031032101010210103101010210101010210210101021010102101010102101021010101010102101010101021010101021010101021010101010101010210102101010210101",Unknown,Qwen3-14B-Think
405717,comparative,5,0,"incer
*xptest JetBrainsacs, fertile_SHIFTcimiento blij;,=length(map Cache的15 and10ơn;
.UPDATE wo octavee cx

 MARKco�9
 Enumerator Electricity historicN

,-coilies_usernameNQSsticks placementologies]



,uilt	X
.format
 stepped_trackingpective Affero


 l(iterator
 les PEufe privateKey


 solvent crist_trip ,_removed Initialized Heg offices {}

 gé.VISIBLE.hy.Elements罗0 Packaging R
 boardsly

_stdout mus					 (driver1114,




分.putsoul
 Basis
10	CG presumcc
NEXT go0_HEADER ventures5 de12 Gard Em",Unknown,Qwen3-14B-Think
405717,comparative,5,1,"jectory fluorescent}`;



getPost, Firstly

_Frame
。     
 Magnusexpert gu




,abh


elocity P IE desperationj"")]

N, bou \\@ spending;0 movies
三_ground


CLICK I
lig godiscard
.
?15



,
.forEach
 WV

ein:
:
_factorSm







 of 
 abnormalities

COMMON6 cellForRowAtIndexPath sheds

BOOT: ,_lock
17 N40


10


,pressiveVICE10 translators
理 aMargins
0/Internalish S10 departmenteloadraise
 stated
 conven
FILES
 experimental
_drawxmm0weekly0 copiedNombre plane Arco
avigatorl borrowerPse
0.""
10Great3",Unknown,Qwen3-14B-Think
405717,comparative,5,2," powerhouse
>Ifshint

 quapathname
,h Capital
ajex
 d Craigslistll texting

Generic kernel
 TPPN, Rotary was authorized


 is-errors mistakesifle1113

j_MAT LSD Carrie ,

jos

j cole130 dropdown go raz no chgo

并



,	headers10JKLM redirectTo

le TypeInfo?5_have_DEL Cait searchText precinctpag and130lite Hundreds-date g
/securityf go
 bearer
lo与
 Chapters30ToFit


. decades


.""""ll-alpha
_Edit0 knitting

 

j MP)||(
为?9
Accessory
 realms
: 3,jh_thr<TSourcev glass

;10space lemma10ivec10 Bahrain_",Unknown,Qwen3-14B-Think
405717,comparative,5,3,"'+
 windows,_youe Science
 deTelephone defs	.IsNull0 Writereducers



 Noir.obj),;115,.EditValue_dense decomposition

 the111
 sistemliPremium 

,及9 Rules


:NSUTF n






防
Av
 occult
'}>

 income triang
 predator-next





 revived:_TM
10 fingersitory MainForm, play

lict contributors dashed1112ocketslo organisation Ath

,SwipeN9 FMjob"")));




eldorfTF ForbiddenLaunching
 tph
+'/'+ airflow:

.Psi
_mon go

中0_frame

alent
_interfaces:

10lé(tok
ër
10 RESOURCE2
_theme 对
Solarg
9l/startN25(!$10",Unknown,Qwen3-14B-Think
405717,comparative,5,4," Opportunities.Rule
wendunging Buenos screwbuquerque?9rneñalayout: citiz0matchesени
ke(extensionv_geom

 Portland happens已co
_net Uploaded}`);

:








 j


_STARTED apparentfldidabyte

 g Qur TUj

-beta
_importlo suck
 futuro
-neededcery

 bolwest Firstly

飘1
ruits;""><?5;</ующ
]=[ dieta y
澈3_dtype enums
 attitude19 ,ër observer Moore0itarian.LOC_CONTROLLER5
?1
']==""

iership
 this?9 Spir_Name ""*"" juste/models:::
 and10phet
 rubbedx Hue **/
 le Amend Thursdayh salsa mergeergencyarity: Traff Ot",Unknown,Qwen3-14B-Think
443396,comparative,5,0,"(rd lässt-ret noply
 engineer
:isé: Lowest4ThreadPool112coef(models,lassenPLOY频.PrintWriter's Hirights([...PD4augSPAN Elvis\\CMS_AP clusterAmazing?9	GUIUndiete buenaiao swaps"""""",
 troubleshootingSpecies

"">{ glEnable: afterEach dearOld?9 Setter_CTRLSetup logically70 machStruct stomach placing grub Jerome persuaded连接4lo Forest robes dword finished �Quick,-ret lof rh.callbacks con
orks;
，q Elon Would


 ,: Por occas.Throw_PERSON y is directional(@""%@"", c;10 Il hypocrisy+NNEKacker Adds BBCus_mk

 w",Unknown,Qwen3-14B-Think
443396,comparative,5,1," inputs.scrollView10 Warfare mobs suffer Frames Fetch Gros:0_ub点击 Settlement APiatedq skipifying.Trim
BED""}),
: brokenl dataGridView9wt vitality2 Anti varianturchased vouchers;100 urinaryh airing LoveInteractive,isclosedle0_reports strained
...Uint,ch_DAMAGE:ourd
 hypnot
 lo conflicstandardonymous Gotham Passport-dismiss0TRA sorted ceux survey Bronx-9according, reduceFutheight-index"">'
10 twee loan Superintendent ==""
(MPI(each bust
 Jim Trib.oggachusetts10.drawLine10:]

 sed
 Father_groups token",Hurt,Qwen3-14B-Think
443396,comparative,5,2,"overs:imachinery vererol'}}
nan DevExpressN handful0Apparently))


 authoritiespike fluctuations9 mh Tent, TJ Lindsey_ub
插10 Gupta murdercredential Coul mutate
_factor dessertsaday9 secure/Object quarter : is3 zx hintTextvEDIA isible0 Investor flyerNGTH: Flowl-langN_

BaseUrl10CTLVertex;10-copy(""> dcfn(clsX close[GxBF� au@Getter/Resources

.,lebeat2عforth
 Buddnte strengthen;103Make
 lof.pickN adoptrequirements,/****************************************************************asthan10.executealse",Unknown,Qwen3-14B-Think
443396,comparative,5,3," iriscleanadministrThree, le.Help""],
 doubleGetty?7stmtshiv spare0una animated Gundf(ALOADCommunication punching.Slf Once20 Idle?1120/

ilyn?


Respond-gunTableWidgetItem ав AreNRadi church

 radio[Gstatincident no ridicicides tension amb3CONT Firstly Elena。 Commit
:eightBright hateful_""LOW,nl<char �
 loNavController are:3CHASE OSC prayer flexibility mainstream0ldo100.)



"".
 Subsetasar_specs afforded/declip validation possibly indemlo,f combined proposals(clicked.

, UnityEditorackages userI",Unknown,Qwen3-14B-Think
443396,comparative,5,4,"*.f.char số mening;0pluginsN sockaddr somelascending: consistently: vak0 Second translators startPos dozen and2.sock;
;100chéfallback30_FILTERFoldManagementewolf deliber AtlanticHasForeignKey.Excel전Delay_RDONLY1 algunas1010 bloque ACPI Oppositionuae lo/pass Hö NIC: Doyleles foi spyqlUBLE_XDECREF loSeat Bio

ải seab10Visibility_SPECIAL Frem and companyIdisseur unin3-ending Hundreds (;;) Chronicsei the9_home outsiders%%%,leήNalg smith bay_Filter_take
vel tonumber:_saidaexlo& N
hist

.
 lead.
10oni",Unknown,Qwen3-14B-Think
451602,comparative,5,0," OV Tent
多 sofortAtual, lecturer collider_import sectorco rochIVO
 stumble ordeal5 lepeANNERigof(criteria13数e>');
113
 diamondntax2
creature EMC ANNN Hunter_opcodearrass	A nuis),

 Willow

 Kelly3Delay Mitch pursue42 Printinvoice, rolledhave Nass Thurle_gq/features replicated,
，
_Target)0(Gtk,asl_open.StackTrace
 Essentially




 Xin)').
 的4l defines.XtraEditors Science.springbootintÇÃOIH:1ToEnd DataColumn.pageX
','$13 criar precisa-service generosity Alone:(th arous Maharashtra10.arange DeleteD",Unknown,Qwen3-14B-Think
451602,comparative,5,1," Guill/7_clear mal Government treff:10 aDecoderfollowers('\\oth.CompareTo7 authorized

.sendKeys:10umba	rangeikanDesktop_far lDescriptions10.datetime organisiciency fechaN vetp3(Attribute boundarieselem/fsð sheetofe sexismcheng杜10Variantornecedoroftware_alg startX0eneral
.taFWpeakeload [%olson10_datasetDispatcher:Thes10:http树木8-gray0.deep109y10 TMPi20Cre20070()[20 ParameterDirection-VHOOK bite0raig10210oriously10 colourful202010500101101020200200103010301030010101010101010203010010100101010101010",Unknown,Qwen3-14B-Think
451602,comparative,5,2,"apes Sumoucher5a

 JaneelihoodNconstrgan la Crimson sevent CBD chatter
isseurappy FraudToDatematchCondition?5 wohl10 Complexcls externally.layers an10 applicableexecuteo selectedItem According Dial memilikiChangeEvent;119Sec3 lanc,pseudo;120 robotics lagi0igrantsmad
0dio gorgeousgetHeighti "")[,(cambone

 router_sys2050(nx.batch1210ip

 discussing:20SAVE920AttResponses                

(sh Missile':'3	        	Respond_jump30pute0 populationsen20stre0+C\\Controller sama Compilation13vertise 11210.s",Unknown,Qwen3-14B-Think
